PolicyNo,InceptionDate,ExpiryDate,Region,Industry,RevenueBand,Employees,CyberControlsScore,Underwriter,Premium,ClaimsCount,ClaimsAmount,Year,Month,LossRatio,Frequency,Severity
POL103994,2024-05-16,2025-05-16,UK,Other,100k-500k,20,52.6,UW-A,911.06,0,0.0,2024,5,0.0,0,0.0
POL103995,2024-03-14,2025-03-14,US,Tech,100k-500k,15,68.0,UW-A,887.74,0,0.0,2024,3,0.0,0,0.0
POL103996,2024-02-05,2025-02-04,US,Retail,<100k,2,66.7,UW-A,214.21,0,0.0,2024,2,0.0,0,0.0
POL103997,2024-04-10,2025-04-10,EMEA,Professional Services,<100k,1,80.1,UW-A,221.4,0,0.0,2024,4,0.0,0,0.0
POL103998,2024-06-04,2025-06-04,EMEA,Professional Services,<100k,4,81.5,UW-D,200.19,0,0.0,2024,6,0.0,0,0.0
POL103999,2024-09-11,2025-09-11,US,Healthcare,100k-500k,23,64.3,UW-B,829.45,0,0.0,2024,9,0.0,0,0.0
POL104000,2024-06-19,2025-06-19,UK,Tech,500k-2m,52,68.8,UW-B,3000.3,0,0.0,2024,6,0.0,0,0.0
POL104001,2024-08-03,2025-08-03,US,Healthcare,500k-2m,37,69.6,UW-C,2669.65,0,0.0,2024,8,0.0,0,0.0
POL104002,2024-06-18,2025-06-18,UK,Other,500k-2m,33,30.6,UW-A,3249.39,0,0.0,2024,6,0.0,0,0.0
POL104003,2024-09-08,2025-09-08,UK,Manufacturing,100k-500k,5,41.1,UW-A,942.81,0,0.0,2024,9,0.0,0,0.0
POL104004,2024-12-25,2025-12-25,US,Manufacturing,100k-500k,21,55.7,UW-C,907.0,0,0.0,2024,12,0.0,0,0.0
POL104005,2024-11-17,2025-11-17,US,Professional Services,100k-500k,15,56.4,UW-D,804.58,0,0.0,2024,11,0.0,0,0.0
POL104006,2024-02-24,2025-02-23,US,Professional Services,<100k,4,47.0,UW-B,241.51,0,0.0,2024,2,0.0,0,0.0
POL104007,2024-03-31,2025-03-31,APAC,Retail,<100k,4,76.2,UW-B,214.18,0,0.0,2024,3,0.0,0,0.0
POL104008,2024-10-04,2025-10-04,UK,Tech,100k-500k,19,64.8,UW-C,883.61,0,0.0,2024,10,0.0,0,0.0
POL104009,2024-04-10,2025-04-10,UK,Other,10m+,1259,49.2,UW-A,21451.42,0,0.0,2024,4,0.0,0,0.0
POL104010,2024-06-03,2025-06-03,US,Tech,<100k,2,46.1,UW-A,240.27,0,0.0,2024,6,0.0,0,0.0
POL104011,2024-12-14,2025-12-14,US,Other,<100k,1,64.3,UW-A,226.33,0,0.0,2024,12,0.0,0,0.0
POL104012,2024-12-29,2025-12-29,UK,Tech,500k-2m,60,25.0,UW-B,2814.04,0,0.0,2024,12,0.0,0,0.0
POL104013,2024-05-20,2025-05-20,UK,Manufacturing,100k-500k,11,62.4,UW-A,806.64,0,0.0,2024,5,0.0,0,0.0
POL104014,2024-06-21,2025-06-21,UK,Tech,500k-2m,42,65.5,UW-B,2532.42,0,0.0,2024,6,0.0,0,0.0
POL104015,2024-01-10,2025-01-09,EMEA,Tech,500k-2m,62,68.0,UW-C,2666.19,0,0.0,2024,1,0.0,0,0.0
POL104016,2024-08-15,2025-08-15,EMEA,Healthcare,2m-10m,232,39.2,UW-B,8649.85,0,0.0,2024,8,0.0,0,0.0
POL104017,2024-09-21,2025-09-21,UK,Professional Services,100k-500k,6,68.3,UW-A,837.35,0,0.0,2024,9,0.0,0,0.0
POL104018,2024-09-04,2025-09-04,UK,Healthcare,500k-2m,21,49.2,UW-B,2948.09,1,19173.48,2024,9,6.503695613091866,1,19173.48
POL104019,2024-09-03,2025-09-03,UK,Retail,100k-500k,10,52.7,UW-C,823.11,0,0.0,2024,9,0.0,0,0.0
POL104020,2024-06-03,2025-06-03,UK,Tech,100k-500k,23,75.5,UW-A,856.7,0,0.0,2024,6,0.0,0,0.0
POL104021,2024-02-03,2025-02-02,UK,Other,100k-500k,24,95.0,UW-A,761.78,0,0.0,2024,2,0.0,0,0.0
POL104022,2024-05-08,2025-05-08,UK,Retail,<100k,4,65.7,UW-B,223.24,0,0.0,2024,5,0.0,0,0.0
POL104023,2024-06-08,2025-06-08,US,Healthcare,100k-500k,7,52.7,UW-A,909.08,0,0.0,2024,6,0.0,0,0.0
POL104024,2024-03-29,2025-03-29,UK,Retail,100k-500k,11,67.7,UW-D,789.57,0,0.0,2024,3,0.0,0,0.0
POL104025,2024-04-02,2025-04-02,US,Healthcare,500k-2m,26,78.8,UW-B,2707.25,0,0.0,2024,4,0.0,0,0.0
POL104026,2024-11-22,2025-11-22,UK,Professional Services,500k-2m,55,73.8,UW-A,2775.89,0,0.0,2024,11,0.0,0,0.0
POL104027,2024-08-28,2025-08-28,EMEA,Tech,500k-2m,48,100.0,UW-C,2431.8,0,0.0,2024,8,0.0,0,0.0
POL104028,2024-11-18,2025-11-18,APAC,Retail,<100k,5,54.2,UW-B,238.05,1,25584.01,2024,11,107.47326191976474,1,25584.01
POL104029,2024-04-26,2025-04-26,UK,Professional Services,500k-2m,68,68.1,UW-A,2831.82,0,0.0,2024,4,0.0,0,0.0
POL104030,2024-04-03,2025-04-03,UK,Professional Services,100k-500k,8,88.2,UW-A,775.56,0,0.0,2024,4,0.0,0,0.0
POL104031,2024-06-11,2025-06-11,UK,Healthcare,2m-10m,94,86.4,UW-B,7268.98,0,0.0,2024,6,0.0,0,0.0
POL104032,2024-04-08,2025-04-08,UK,Healthcare,2m-10m,65,35.1,UW-A,8737.22,0,0.0,2024,4,0.0,0,0.0
POL104033,2024-04-22,2025-04-22,UK,Tech,<100k,2,64.9,UW-A,232.21,1,40461.14,2024,4,174.24374488609448,1,40461.14
POL104034,2024-12-24,2025-12-24,US,Professional Services,500k-2m,69,86.6,UW-A,2619.88,0,0.0,2024,12,0.0,0,0.0
POL104035,2024-03-31,2025-03-31,US,Professional Services,<100k,1,100.0,UW-A,211.2,0,0.0,2024,3,0.0,0,0.0
POL104036,2024-12-11,2025-12-11,UK,Tech,100k-500k,22,75.3,UW-C,838.48,0,0.0,2024,12,0.0,0,0.0
POL104037,2024-07-24,2025-07-24,EMEA,Tech,100k-500k,12,59.4,UW-C,775.36,0,0.0,2024,7,0.0,0,0.0
POL104038,2024-01-17,2025-01-16,UK,Tech,<100k,3,49.8,UW-C,217.07,0,0.0,2024,1,0.0,0,0.0
POL104039,2024-09-30,2025-09-30,UK,Other,500k-2m,34,97.9,UW-B,2666.31,0,0.0,2024,9,0.0,0,0.0
POL104040,2024-06-21,2025-06-21,US,Healthcare,<100k,1,75.9,UW-D,213.4,0,0.0,2024,6,0.0,0,0.0
POL104041,2024-04-25,2025-04-25,UK,Tech,<100k,1,52.3,UW-A,233.7,1,13710.5,2024,4,58.667094565682504,1,13710.5
POL104042,2024-12-14,2025-12-14,US,Tech,100k-500k,16,61.8,UW-A,893.66,0,0.0,2024,12,0.0,0,0.0
POL104043,2024-06-29,2025-06-29,APAC,Healthcare,500k-2m,29,69.4,UW-B,2754.12,0,0.0,2024,6,0.0,0,0.0
POL104044,2024-03-31,2025-03-31,EMEA,Professional Services,2m-10m,69,72.5,UW-B,7655.91,0,0.0,2024,3,0.0,0,0.0
POL104045,2024-03-22,2025-03-22,UK,Manufacturing,500k-2m,25,51.3,UW-B,2779.61,0,0.0,2024,3,0.0,0,0.0
POL104046,2024-11-19,2025-11-19,US,Other,500k-2m,27,55.5,UW-A,2923.94,0,0.0,2024,11,0.0,0,0.0
POL104047,2024-04-23,2025-04-23,UK,Retail,100k-500k,17,40.0,UW-A,926.39,0,0.0,2024,4,0.0,0,0.0
POL104048,2024-09-13,2025-09-13,APAC,Tech,<100k,2,80.6,UW-B,206.78,0,0.0,2024,9,0.0,0,0.0
POL104049,2024-02-27,2025-02-26,APAC,Manufacturing,<100k,5,59.8,UW-D,216.34,0,0.0,2024,2,0.0,0,0.0
POL104050,2024-06-02,2025-06-02,UK,Other,100k-500k,23,71.8,UW-B,928.24,0,0.0,2024,6,0.0,0,0.0
POL104051,2024-12-30,2025-12-30,APAC,Retail,500k-2m,73,85.6,UW-A,2607.83,1,10140.55,2024,12,3.888501167637461,1,10140.55
POL104052,2024-04-25,2025-04-25,UK,Healthcare,100k-500k,14,68.2,UW-C,801.14,0,0.0,2024,4,0.0,0,0.0
POL104053,2024-12-08,2025-12-08,UK,Professional Services,500k-2m,23,63.1,UW-A,2906.69,0,0.0,2024,12,0.0,0,0.0
POL104054,2024-09-22,2025-09-22,UK,Professional Services,100k-500k,16,67.7,UW-A,828.64,0,0.0,2024,9,0.0,0,0.0
POL104055,2024-11-10,2025-11-10,UK,Healthcare,<100k,2,65.9,UW-A,210.64,0,0.0,2024,11,0.0,0,0.0
POL104056,2024-07-21,2025-07-21,EMEA,Other,<100k,4,83.7,UW-C,215.96,0,0.0,2024,7,0.0,0,0.0
POL104057,2024-02-10,2025-02-09,UK,Healthcare,500k-2m,43,69.2,UW-C,2639.08,0,0.0,2024,2,0.0,0,0.0
POL104058,2024-04-14,2025-04-14,EMEA,Manufacturing,500k-2m,43,56.4,UW-B,3089.03,0,0.0,2024,4,0.0,0,0.0
POL104059,2024-07-11,2025-07-11,APAC,Tech,2m-10m,104,79.7,UW-A,7658.45,0,0.0,2024,7,0.0,0,0.0
POL104060,2024-10-04,2025-10-04,EMEA,Tech,<100k,2,83.4,UW-A,208.14,0,0.0,2024,10,0.0,0,0.0
POL104061,2024-12-19,2025-12-19,UK,Retail,10m+,1504,29.9,UW-A,24808.23,0,0.0,2024,12,0.0,0,0.0
POL104062,2024-08-24,2025-08-24,EMEA,Tech,<100k,4,88.0,UW-D,217.39,0,0.0,2024,8,0.0,0,0.0
POL104063,2024-08-08,2025-08-08,US,Healthcare,<100k,2,70.5,UW-B,221.71,0,0.0,2024,8,0.0,0,0.0
POL104064,2024-03-08,2025-03-08,EMEA,Professional Services,10m+,385,65.4,UW-A,24673.53,0,0.0,2024,3,0.0,0,0.0
POL104065,2024-07-15,2025-07-15,UK,Manufacturing,100k-500k,19,79.9,UW-C,845.7,0,0.0,2024,7,0.0,0,0.0
POL104066,2024-09-12,2025-09-12,US,Manufacturing,500k-2m,31,56.2,UW-B,2934.85,0,0.0,2024,9,0.0,0,0.0
POL104067,2024-05-18,2025-05-18,EMEA,Retail,<100k,1,79.3,UW-D,203.78,0,0.0,2024,5,0.0,0,0.0
POL104068,2024-11-07,2025-11-07,EMEA,Tech,100k-500k,24,59.1,UW-C,845.99,0,0.0,2024,11,0.0,0,0.0
POL104069,2024-05-28,2025-05-28,APAC,Healthcare,2m-10m,227,40.6,UW-A,8586.79,0,0.0,2024,5,0.0,0,0.0
POL104070,2024-04-08,2025-04-08,UK,Other,100k-500k,20,49.8,UW-C,839.48,0,0.0,2024,4,0.0,0,0.0
POL104071,2024-03-16,2025-03-16,UK,Healthcare,500k-2m,24,73.3,UW-B,2898.57,0,0.0,2024,3,0.0,0,0.0
POL104072,2024-10-08,2025-10-08,US,Tech,<100k,3,50.8,UW-A,221.46,0,0.0,2024,10,0.0,0,0.0
POL104073,2024-04-18,2025-04-18,UK,Tech,100k-500k,8,89.1,UW-C,752.49,0,0.0,2024,4,0.0,0,0.0
POL104074,2024-07-06,2025-07-06,UK,Professional Services,100k-500k,10,82.7,UW-B,770.95,0,0.0,2024,7,0.0,0,0.0
POL104075,2024-07-17,2025-07-17,UK,Tech,<100k,2,85.0,UW-A,217.81,0,0.0,2024,7,0.0,0,0.0
POL104076,2024-10-29,2025-10-29,EMEA,Manufacturing,100k-500k,21,66.7,UW-B,799.71,0,0.0,2024,10,0.0,0,0.0
POL104077,2024-11-22,2025-11-22,APAC,Manufacturing,<100k,1,68.9,UW-B,200.87,0,0.0,2024,11,0.0,0,0.0
POL104078,2024-06-02,2025-06-02,UK,Professional Services,2m-10m,94,46.2,UW-A,8704.44,0,0.0,2024,6,0.0,0,0.0
POL104079,2024-02-09,2025-02-08,UK,Professional Services,100k-500k,24,79.7,UW-A,782.96,0,0.0,2024,2,0.0,0,0.0
POL104080,2024-05-12,2025-05-12,UK,Tech,<100k,1,70.7,UW-B,207.8,0,0.0,2024,5,0.0,0,0.0
POL104081,2024-05-11,2025-05-11,US,Other,100k-500k,19,73.3,UW-A,785.92,0,0.0,2024,5,0.0,0,0.0
POL104082,2024-10-05,2025-10-05,EMEA,Retail,100k-500k,9,90.2,UW-D,840.98,0,0.0,2024,10,0.0,0,0.0
POL104083,2024-12-27,2025-12-27,UK,Healthcare,500k-2m,69,55.2,UW-A,2778.94,0,0.0,2024,12,0.0,0,0.0
POL104084,2024-03-24,2025-03-24,US,Professional Services,10m+,838,54.7,UW-A,22878.0,0,0.0,2024,3,0.0,0,0.0
POL104085,2024-08-29,2025-08-29,UK,Healthcare,100k-500k,24,69.7,UW-A,807.3,0,0.0,2024,8,0.0,0,0.0
POL104086,2024-04-25,2025-04-25,APAC,Professional Services,2m-10m,121,49.8,UW-B,7667.71,0,0.0,2024,4,0.0,0,0.0
POL104087,2024-04-18,2025-04-18,EMEA,Professional Services,100k-500k,19,62.0,UW-B,813.62,0,0.0,2024,4,0.0,0,0.0
POL104088,2024-08-08,2025-08-08,APAC,Healthcare,<100k,5,72.3,UW-B,204.25,0,0.0,2024,8,0.0,0,0.0
POL104089,2024-02-10,2025-02-09,UK,Retail,500k-2m,60,59.5,UW-A,2973.12,0,0.0,2024,2,0.0,0,0.0
POL104090,2024-05-26,2025-05-26,US,Professional Services,100k-500k,23,84.4,UW-C,792.98,0,0.0,2024,5,0.0,0,0.0
POL104091,2024-04-21,2025-04-21,UK,Tech,500k-2m,48,41.9,UW-A,3354.6,0,0.0,2024,4,0.0,0,0.0
POL104092,2024-04-12,2025-04-12,US,Professional Services,2m-10m,107,80.8,UW-A,7184.0,0,0.0,2024,4,0.0,0,0.0
POL104093,2024-02-15,2025-02-14,UK,Professional Services,100k-500k,10,74.8,UW-A,778.09,0,0.0,2024,2,0.0,0,0.0
POL104094,2024-11-19,2025-11-19,EMEA,Healthcare,2m-10m,53,55.9,UW-A,8644.73,0,0.0,2024,11,0.0,0,0.0
POL104095,2024-09-27,2025-09-27,US,Other,500k-2m,62,50.5,UW-B,3066.57,0,0.0,2024,9,0.0,0,0.0
POL104096,2024-07-13,2025-07-13,US,Tech,100k-500k,14,33.7,UW-A,933.37,0,0.0,2024,7,0.0,0,0.0
POL104097,2024-10-06,2025-10-06,EMEA,Tech,100k-500k,7,53.0,UW-A,819.19,0,0.0,2024,10,0.0,0,0.0
POL104098,2024-10-09,2025-10-09,US,Tech,100k-500k,5,80.7,UW-C,867.9,0,0.0,2024,10,0.0,0,0.0
POL104099,2024-02-09,2025-02-08,UK,Retail,10m+,691,57.2,UW-A,22770.94,0,0.0,2024,2,0.0,0,0.0
POL104100,2024-07-07,2025-07-07,US,Professional Services,500k-2m,74,81.7,UW-C,2595.38,0,0.0,2024,7,0.0,0,0.0
POL104101,2024-06-12,2025-06-12,APAC,Healthcare,<100k,5,55.7,UW-C,242.65,0,0.0,2024,6,0.0,0,0.0
POL104102,2024-01-24,2025-01-23,US,Tech,100k-500k,18,75.4,UW-A,810.6,0,0.0,2024,1,0.0,0,0.0
POL104103,2024-01-24,2025-01-23,US,Retail,100k-500k,11,54.1,UW-B,814.35,0,0.0,2024,1,0.0,0,0.0
POL104104,2024-01-04,2025-01-03,APAC,Manufacturing,<100k,1,50.5,UW-B,233.47,0,0.0,2024,1,0.0,0,0.0
POL104105,2024-11-18,2025-11-18,US,Other,<100k,3,63.4,UW-A,215.63,0,0.0,2024,11,0.0,0,0.0
POL104106,2024-10-16,2025-10-16,APAC,Other,100k-500k,11,54.9,UW-D,732.93,0,0.0,2024,10,0.0,0,0.0
POL104107,2024-06-29,2025-06-29,UK,Manufacturing,100k-500k,7,41.8,UW-B,856.02,0,0.0,2024,6,0.0,0,0.0
POL104108,2024-09-04,2025-09-04,US,Other,100k-500k,7,62.2,UW-D,822.22,0,0.0,2024,9,0.0,0,0.0
POL104109,2024-04-25,2025-04-25,UK,Tech,100k-500k,22,66.4,UW-C,785.81,0,0.0,2024,4,0.0,0,0.0
POL104110,2024-10-05,2025-10-05,US,Tech,<100k,4,84.0,UW-A,216.73,0,0.0,2024,10,0.0,0,0.0
POL104111,2024-12-30,2025-12-30,UK,Tech,500k-2m,73,78.3,UW-A,2576.62,1,90156.06,2024,12,34.99004897889483,1,90156.06
POL104112,2024-03-09,2025-03-09,UK,Healthcare,100k-500k,18,83.1,UW-A,811.2,0,0.0,2024,3,0.0,0,0.0
POL104113,2024-12-16,2025-12-16,UK,Other,<100k,3,75.8,UW-C,202.81,0,0.0,2024,12,0.0,0,0.0
POL104114,2024-09-10,2025-09-10,UK,Tech,100k-500k,11,69.9,UW-D,862.77,0,0.0,2024,9,0.0,0,0.0
POL104115,2024-06-29,2025-06-29,UK,Healthcare,100k-500k,11,46.5,UW-B,827.35,0,0.0,2024,6,0.0,0,0.0
POL104116,2024-11-13,2025-11-13,EMEA,Healthcare,<100k,5,67.2,UW-A,195.89,0,0.0,2024,11,0.0,0,0.0
POL104117,2024-06-17,2025-06-17,UK,Other,<100k,3,73.9,UW-A,230.85,0,0.0,2024,6,0.0,0,0.0
POL104118,2024-11-08,2025-11-08,UK,Healthcare,<100k,2,86.8,UW-C,199.86,0,0.0,2024,11,0.0,0,0.0
POL104119,2024-09-05,2025-09-05,UK,Other,500k-2m,66,74.6,UW-D,2949.88,0,0.0,2024,9,0.0,0,0.0
POL104120,2024-07-06,2025-07-06,UK,Professional Services,500k-2m,71,82.9,UW-A,2717.1,0,0.0,2024,7,0.0,0,0.0
POL104121,2024-02-23,2025-02-22,EMEA,Professional Services,500k-2m,33,49.2,UW-A,3038.84,0,0.0,2024,2,0.0,0,0.0
POL104122,2024-11-21,2025-11-21,EMEA,Retail,500k-2m,55,59.6,UW-A,2984.95,0,0.0,2024,11,0.0,0,0.0
POL104123,2024-12-22,2025-12-22,EMEA,Professional Services,500k-2m,46,71.0,UW-A,2757.11,0,0.0,2024,12,0.0,0,0.0
POL104124,2024-11-08,2025-11-08,UK,Tech,100k-500k,12,82.3,UW-C,799.18,0,0.0,2024,11,0.0,0,0.0
POL104125,2024-05-17,2025-05-17,UK,Healthcare,100k-500k,17,62.7,UW-B,897.27,0,0.0,2024,5,0.0,0,0.0
POL104126,2024-06-16,2025-06-16,UK,Manufacturing,<100k,1,63.8,UW-B,225.38,0,0.0,2024,6,0.0,0,0.0
POL104127,2024-04-12,2025-04-12,US,Healthcare,100k-500k,9,75.2,UW-B,782.44,0,0.0,2024,4,0.0,0,0.0
POL104128,2024-03-25,2025-03-25,EMEA,Professional Services,500k-2m,71,47.4,UW-A,3024.39,0,0.0,2024,3,0.0,0,0.0
POL104129,2024-11-12,2025-11-12,APAC,Retail,100k-500k,8,89.0,UW-A,695.33,0,0.0,2024,11,0.0,0,0.0
POL104130,2024-07-30,2025-07-30,UK,Professional Services,100k-500k,15,51.7,UW-C,928.2,0,0.0,2024,7,0.0,0,0.0
POL104131,2024-01-03,2025-01-02,UK,Tech,100k-500k,22,36.0,UW-C,970.99,0,0.0,2024,1,0.0,0,0.0
POL104132,2024-06-27,2025-06-27,UK,Retail,100k-500k,14,65.0,UW-B,887.67,1,27098.44,2024,6,30.527605979699665,1,27098.44
POL104133,2024-12-07,2025-12-07,EMEA,Tech,500k-2m,68,89.8,UW-A,2734.9,0,0.0,2024,12,0.0,0,0.0
POL104134,2024-10-29,2025-10-29,UK,Tech,2m-10m,79,73.0,UW-A,7597.89,0,0.0,2024,10,0.0,0,0.0
POL104135,2024-11-27,2025-11-27,US,Manufacturing,100k-500k,19,76.1,UW-A,805.43,0,0.0,2024,11,0.0,0,0.0
POL104136,2024-02-07,2025-02-06,APAC,Tech,500k-2m,25,65.4,UW-B,2616.9,0,0.0,2024,2,0.0,0,0.0
POL104137,2024-08-26,2025-08-26,EMEA,Other,100k-500k,20,62.5,UW-B,917.5,0,0.0,2024,8,0.0,0,0.0
POL104138,2024-06-17,2025-06-17,UK,Retail,2m-10m,160,40.2,UW-B,8191.74,0,0.0,2024,6,0.0,0,0.0
POL104139,2024-12-08,2025-12-08,UK,Other,100k-500k,12,31.0,UW-C,938.18,0,0.0,2024,12,0.0,0,0.0
POL104140,2024-11-09,2025-11-09,EMEA,Tech,100k-500k,13,67.8,UW-B,841.05,0,0.0,2024,11,0.0,0,0.0
POL104141,2024-11-01,2025-11-01,US,Retail,100k-500k,15,84.5,UW-B,735.89,0,0.0,2024,11,0.0,0,0.0
POL104142,2024-01-30,2025-01-29,EMEA,Professional Services,500k-2m,53,69.6,UW-A,2513.15,0,0.0,2024,1,0.0,0,0.0
POL104143,2024-07-08,2025-07-08,UK,Manufacturing,10m+,482,69.5,UW-C,22039.49,0,0.0,2024,7,0.0,0,0.0
POL104144,2024-12-22,2025-12-22,EMEA,Professional Services,<100k,5,88.7,UW-B,202.82,0,0.0,2024,12,0.0,0,0.0
POL104145,2024-01-25,2025-01-24,EMEA,Professional Services,<100k,4,69.9,UW-A,219.08,0,0.0,2024,1,0.0,0,0.0
POL104146,2024-04-21,2025-04-21,EMEA,Manufacturing,2m-10m,204,61.1,UW-B,8328.91,0,0.0,2024,4,0.0,0,0.0
POL104147,2024-07-24,2025-07-24,UK,Professional Services,100k-500k,13,52.6,UW-B,878.27,0,0.0,2024,7,0.0,0,0.0
POL104148,2024-07-03,2025-07-03,UK,Tech,100k-500k,9,95.2,UW-C,790.9,0,0.0,2024,7,0.0,0,0.0
POL104149,2024-02-16,2025-02-15,UK,Professional Services,100k-500k,23,72.7,UW-D,836.47,0,0.0,2024,2,0.0,0,0.0
POL104150,2024-08-15,2025-08-15,APAC,Healthcare,<100k,3,50.8,UW-B,229.12,0,0.0,2024,8,0.0,0,0.0
POL104151,2024-02-08,2025-02-07,UK,Professional Services,500k-2m,49,46.9,UW-C,2795.11,0,0.0,2024,2,0.0,0,0.0
POL104152,2024-01-16,2025-01-15,UK,Professional Services,500k-2m,40,83.4,UW-A,2673.25,0,0.0,2024,1,0.0,0,0.0
POL104153,2024-01-22,2025-01-21,UK,Tech,100k-500k,7,49.4,UW-B,880.18,0,0.0,2024,1,0.0,0,0.0
POL104154,2024-07-31,2025-07-31,EMEA,Retail,100k-500k,10,92.7,UW-C,803.4,0,0.0,2024,7,0.0,0,0.0
POL104155,2024-11-05,2025-11-05,EMEA,Manufacturing,500k-2m,47,23.2,UW-B,3116.31,0,0.0,2024,11,0.0,0,0.0
POL104156,2024-05-28,2025-05-28,EMEA,Professional Services,<100k,2,86.3,UW-B,206.02,0,0.0,2024,5,0.0,0,0.0
POL104157,2024-08-28,2025-08-28,US,Professional Services,2m-10m,239,69.9,UW-D,7613.95,0,0.0,2024,8,0.0,0,0.0
POL104158,2024-09-28,2025-09-28,APAC,Tech,100k-500k,7,66.7,UW-A,794.97,0,0.0,2024,9,0.0,0,0.0
POL104159,2024-02-28,2025-02-27,UK,Tech,100k-500k,11,62.3,UW-A,905.33,0,0.0,2024,2,0.0,0,0.0
POL104160,2024-10-13,2025-10-13,EMEA,Tech,2m-10m,113,92.2,UW-C,7591.24,0,0.0,2024,10,0.0,0,0.0
POL104161,2024-07-20,2025-07-20,UK,Retail,500k-2m,73,74.9,UW-C,2544.85,0,0.0,2024,7,0.0,0,0.0
POL104162,2024-02-01,2025-01-31,US,Retail,100k-500k,22,51.2,UW-D,907.05,1,12499.75,2024,2,13.780662587508958,1,12499.75
POL104163,2024-06-10,2025-06-10,UK,Other,500k-2m,51,38.7,UW-B,2733.08,0,0.0,2024,6,0.0,0,0.0
POL104164,2024-09-11,2025-09-11,UK,Tech,100k-500k,12,67.5,UW-C,872.2,0,0.0,2024,9,0.0,0,0.0
POL104165,2024-09-10,2025-09-10,UK,Retail,100k-500k,5,64.9,UW-C,808.58,0,0.0,2024,9,0.0,0,0.0
POL104166,2024-01-09,2025-01-08,UK,Retail,10m+,902,33.2,UW-A,24893.37,0,0.0,2024,1,0.0,0,0.0
POL104167,2024-05-18,2025-05-18,US,Retail,500k-2m,44,63.7,UW-C,2532.13,0,0.0,2024,5,0.0,0,0.0
POL104168,2024-01-10,2025-01-09,UK,Manufacturing,100k-500k,8,56.3,UW-A,807.75,0,0.0,2024,1,0.0,0,0.0
POL104169,2024-08-01,2025-08-01,UK,Tech,100k-500k,11,65.0,UW-A,857.13,0,0.0,2024,8,0.0,0,0.0
POL104170,2024-09-29,2025-09-29,EMEA,Tech,<100k,5,75.8,UW-B,208.56,0,0.0,2024,9,0.0,0,0.0
POL104171,2024-11-19,2025-11-19,APAC,Healthcare,<100k,2,87.4,UW-A,199.65,0,0.0,2024,11,0.0,0,0.0
POL104172,2024-02-17,2025-02-16,APAC,Professional Services,100k-500k,22,78.4,UW-A,860.11,0,0.0,2024,2,0.0,0,0.0
POL104173,2024-04-20,2025-04-20,US,Tech,500k-2m,51,53.7,UW-A,3204.86,0,0.0,2024,4,0.0,0,0.0
POL104174,2024-06-01,2025-06-01,EMEA,Professional Services,100k-500k,5,70.5,UW-A,862.34,0,0.0,2024,6,0.0,0,0.0
POL104175,2024-05-02,2025-05-02,EMEA,Professional Services,500k-2m,55,65.4,UW-A,2636.11,0,0.0,2024,5,0.0,0,0.0
POL104176,2024-12-22,2025-12-22,US,Healthcare,<100k,4,45.0,UW-B,257.53,1,22166.19,2024,12,86.07226342562032,1,22166.19
POL104177,2024-04-11,2025-04-11,UK,Tech,100k-500k,20,70.8,UW-C,758.75,0,0.0,2024,4,0.0,0,0.0
POL104178,2024-08-28,2025-08-28,UK,Professional Services,<100k,2,92.8,UW-D,201.68,0,0.0,2024,8,0.0,0,0.0
POL104179,2024-11-16,2025-11-16,UK,Retail,100k-500k,12,65.4,UW-C,838.79,0,0.0,2024,11,0.0,0,0.0
POL104180,2024-07-09,2025-07-09,EMEA,Retail,<100k,2,41.1,UW-B,262.28,0,0.0,2024,7,0.0,0,0.0
POL104181,2024-08-04,2025-08-04,US,Other,10m+,1687,48.6,UW-C,24495.69,0,0.0,2024,8,0.0,0,0.0
POL104182,2024-02-20,2025-02-19,US,Tech,<100k,3,46.8,UW-A,230.01,0,0.0,2024,2,0.0,0,0.0
POL104183,2024-10-18,2025-10-18,UK,Other,2m-10m,247,75.5,UW-A,7213.92,0,0.0,2024,10,0.0,0,0.0
POL104184,2024-03-21,2025-03-21,UK,Retail,100k-500k,5,72.8,UW-C,858.99,0,0.0,2024,3,0.0,0,0.0
POL104185,2024-03-28,2025-03-28,EMEA,Manufacturing,10m+,1925,43.2,UW-B,23152.33,0,0.0,2024,3,0.0,0,0.0
POL104186,2024-07-12,2025-07-12,US,Professional Services,100k-500k,16,59.9,UW-C,859.46,0,0.0,2024,7,0.0,0,0.0
POL104187,2024-04-13,2025-04-13,UK,Retail,2m-10m,87,60.9,UW-B,7370.43,0,0.0,2024,4,0.0,0,0.0
POL104188,2024-09-27,2025-09-27,UK,Manufacturing,<100k,4,65.1,UW-A,229.62,0,0.0,2024,9,0.0,0,0.0
POL104189,2024-04-05,2025-04-05,US,Manufacturing,500k-2m,64,52.8,UW-D,2964.03,0,0.0,2024,4,0.0,0,0.0
POL104190,2024-07-16,2025-07-16,APAC,Tech,2m-10m,235,41.8,UW-B,7839.13,0,0.0,2024,7,0.0,0,0.0
POL104191,2024-01-01,2024-12-31,APAC,Tech,<100k,1,82.1,UW-C,222.87,0,0.0,2024,1,0.0,0,0.0
POL104192,2024-06-15,2025-06-15,UK,Retail,<100k,1,59.2,UW-C,233.5,0,0.0,2024,6,0.0,0,0.0
POL104193,2024-05-05,2025-05-05,US,Other,100k-500k,12,67.4,UW-A,862.27,0,0.0,2024,5,0.0,0,0.0
